application_id,job_id,candidate_id,application_date,skill_match_score,salary_match_score,education_match_score,experience_match_score,total_match_score,is_matched,status
APP834647,JOB585595,CAND113879,2026-02-04,0.0,0.7,0.6,0.7,0.4,0,已录用
APP559822,JOB901059,CAND181684,2026-02-07,0.0,0.4,0.2,1.0,0.32,0,待处理
APP323394,JOB137596,CAND343433,2026-02-17,0.0,0.1,0.2,0.4,0.14,0,已录用
APP994646,JOB634724,CAND737126,2026-03-01,0.333,0.1,1.0,1.0,0.553,0,待处理
APP294293,JOB822612,CAND964774,2026-03-04,0.0,0.1,0.6,1.0,0.34,0,待处理
APP238786,JOB159230,CAND707253,2026-02-26,0.0,1.0,1.0,0.1,0.42,0,已录用
APP539100,JOB786938,CAND540062,2026-02-16,0.0,0.4,1.0,1.0,0.48,0,待处理
APP183343,JOB131794,CAND261794,2026-02-19,0.0,0.1,1.0,1.0,0.42,0,面试中
APP571837,JOB536753,CAND535328,2026-03-01,0.75,0.7,1.0,0.4,0.72,1,面试中
APP317095,JOB850286,CAND807722,2026-02-12,0.0,0.4,1.0,1.0,0.48,0,已查看
APP793098,JOB545619,CAND665140,2026-02-04,0.0,1.0,1.0,1.0,0.6,1,已拒绝
APP517454,JOB931289,CAND869224,2026-02-14,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP908571,JOB751788,CAND996119,2026-02-28,0.0,0.1,1.0,1.0,0.42,0,面试中
APP570877,JOB357932,CAND933926,2026-02-10,0.0,0.1,0.2,0.1,0.08,0,已查看
APP644641,JOB770361,CAND362843,2026-02-21,0.0,0.7,0.2,1.0,0.38,0,已查看
APP549552,JOB407696,CAND381862,2026-02-22,0.167,0.1,1.0,1.0,0.487,0,已拒绝
APP350094,JOB959136,CAND752516,2026-02-08,0.0,0.7,0.2,1.0,0.38,0,待处理
APP446624,JOB676786,CAND685946,2026-03-02,0.0,1.0,1.0,1.0,0.6,1,已录用
APP474351,JOB502647,CAND996119,2026-02-04,0.0,0.1,1.0,1.0,0.42,0,已录用
APP109574,JOB217911,CAND461513,2026-02-16,0.0,1.0,0.6,1.0,0.52,0,已录用
APP371882,JOB378214,CAND322427,2026-02-20,0.0,1.0,1.0,0.4,0.48,0,已查看
APP952886,JOB595298,CAND142221,2026-02-15,0.0,0.1,0.2,0.1,0.08,0,已查看
APP728391,JOB144003,CAND261631,2026-02-27,0.0,0.7,1.0,0.7,0.48,0,已拒绝
APP743995,JOB934065,CAND296124,2026-02-16,0.0,0.4,0.2,1.0,0.32,0,已拒绝
APP380229,JOB788695,CAND524477,2026-02-18,0.0,0.7,1.0,0.7,0.48,0,已录用
APP131066,JOB143247,CAND676397,2026-02-21,0.0,0.1,0.6,1.0,0.34,0,已拒绝
APP520584,JOB190477,CAND991002,2026-02-19,0.0,1.0,1.0,0.7,0.54,0,待处理
APP744576,JOB668663,CAND999402,2026-02-25,0.0,1.0,1.0,1.0,0.6,1,待处理
APP770938,JOB108505,CAND299760,2026-03-04,0.0,0.1,0.2,0.7,0.2,0,面试中
APP770710,JOB567965,CAND468333,2026-02-23,0.0,0.7,1.0,1.0,0.54,0,待处理
APP360429,JOB601079,CAND409176,2026-03-01,0.75,0.1,1.0,0.1,0.54,0,面试中
APP577850,JOB406761,CAND688464,2026-02-18,0.0,0.1,0.2,1.0,0.26,0,已拒绝
APP746140,JOB600281,CAND935857,2026-03-06,0.0,0.7,0.2,1.0,0.38,0,已录用
APP218148,JOB988209,CAND441490,2026-02-12,0.0,0.1,0.2,1.0,0.26,0,面试中
APP924511,JOB567119,CAND873716,2026-02-25,0.0,0.4,1.0,0.7,0.42,0,待处理
APP573285,JOB444929,CAND200792,2026-02-22,0.0,0.4,1.0,1.0,0.48,0,待处理
APP441358,JOB502992,CAND113879,2026-02-23,0.0,0.1,0.2,0.4,0.14,0,已录用
APP422738,JOB356373,CAND673199,2026-02-09,0.75,0.1,1.0,1.0,0.72,1,已录用
APP988721,JOB983241,CAND527489,2026-02-19,0.0,0.1,1.0,1.0,0.42,0,已查看
APP503074,JOB493663,CAND932727,2026-02-17,0.333,0.1,1.0,1.0,0.553,0,已拒绝
APP619586,JOB418083,CAND670194,2026-02-10,0.0,1.0,0.2,1.0,0.44,0,已录用
APP929746,JOB153430,CAND205653,2026-02-19,0.667,0.4,1.0,1.0,0.747,1,待处理
APP340301,JOB356032,CAND904287,2026-02-21,0.0,0.7,1.0,1.0,0.54,0,已录用
APP263588,JOB903119,CAND809396,2026-02-06,0.0,1.0,1.0,0.7,0.54,0,已录用
APP535661,JOB238982,CAND794359,2026-02-09,0.333,0.4,1.0,0.7,0.553,0,已录用
APP407615,JOB688516,CAND628143,2026-03-03,0.0,0.1,0.2,0.4,0.14,0,待处理
APP858715,JOB404367,CAND645301,2026-03-06,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP502445,JOB525504,CAND287614,2026-02-09,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP349741,JOB777926,CAND372120,2026-02-16,0.0,0.1,1.0,0.1,0.24,0,面试中
APP562292,JOB546686,CAND886230,2026-03-01,0.5,1.0,0.2,1.0,0.64,1,面试中
APP135363,JOB623387,CAND338332,2026-02-28,0.0,0.1,0.2,0.7,0.2,0,已查看
APP574460,JOB651112,CAND398733,2026-02-23,0.0,1.0,0.6,1.0,0.52,0,已录用
APP687913,JOB138711,CAND260886,2026-02-16,0.0,0.4,1.0,1.0,0.48,0,待处理
APP250582,JOB422106,CAND292710,2026-02-27,0.0,1.0,1.0,1.0,0.6,1,已拒绝
APP765379,JOB919959,CAND842416,2026-03-03,0.0,1.0,0.6,0.7,0.46,0,待处理
APP348545,JOB827013,CAND217764,2026-02-17,0.6,0.7,1.0,0.4,0.66,1,待处理
APP614557,JOB356566,CAND451474,2026-02-09,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP174270,JOB399480,CAND943338,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,待处理
APP891163,JOB612361,CAND668512,2026-02-25,0.0,0.1,1.0,1.0,0.42,0,已查看
APP388196,JOB889460,CAND950282,2026-02-21,0.0,0.4,1.0,0.7,0.42,0,已查看
APP376828,JOB305611,CAND649676,2026-02-16,0.0,0.1,0.2,0.1,0.08,0,待处理
APP750569,JOB997905,CAND869235,2026-02-24,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP861464,JOB209619,CAND937526,2026-02-23,0.0,0.1,1.0,1.0,0.42,0,已录用
APP757716,JOB132452,CAND326073,2026-02-25,0.0,1.0,0.2,0.7,0.38,0,已拒绝
APP231982,JOB100625,CAND107995,2026-02-19,1.0,0.4,1.0,0.7,0.82,1,面试中
APP856721,JOB750851,CAND952083,2026-03-04,0.0,0.1,1.0,1.0,0.42,0,已查看
APP311721,JOB111204,CAND684574,2026-02-26,0.0,0.4,1.0,1.0,0.48,0,已查看
APP871141,JOB161186,CAND662659,2026-02-05,0.0,0.7,1.0,1.0,0.54,0,待处理
APP428173,JOB505116,CAND401806,2026-02-11,0.333,0.4,1.0,1.0,0.613,1,已拒绝
APP945635,JOB935456,CAND475025,2026-02-26,0.0,1.0,1.0,1.0,0.6,1,已查看
APP242028,JOB571777,CAND295690,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,待处理
APP494945,JOB540201,CAND608152,2026-02-26,0.0,1.0,1.0,0.1,0.42,0,已查看
APP440567,JOB128894,CAND841422,2026-02-27,0.0,0.7,1.0,1.0,0.54,0,已录用
APP794807,JOB649593,CAND956269,2026-03-01,0.0,0.4,1.0,1.0,0.48,0,待处理
APP205247,JOB616691,CAND215062,2026-02-09,0.0,0.1,1.0,0.7,0.36,0,已查看
APP991243,JOB702433,CAND351187,2026-02-04,0.4,1.0,1.0,1.0,0.76,1,已拒绝
APP774845,JOB270076,CAND382001,2026-02-05,0.333,0.7,1.0,1.0,0.673,1,面试中
APP930060,JOB486431,CAND792652,2026-02-04,0.0,0.4,1.0,1.0,0.48,0,待处理
APP392744,JOB815106,CAND885990,2026-02-11,0.0,0.1,1.0,0.1,0.24,0,待处理
APP736069,JOB249018,CAND594181,2026-02-18,0.0,0.7,1.0,0.1,0.36,0,面试中
APP800499,JOB769503,CAND821537,2026-02-09,0.0,0.1,1.0,0.4,0.3,0,已拒绝
APP631395,JOB982334,CAND653873,2026-03-02,0.0,0.4,0.6,1.0,0.4,0,面试中
APP640417,JOB521716,CAND665140,2026-03-02,0.0,0.4,0.6,0.4,0.28,0,已录用
APP428249,JOB122750,CAND668512,2026-02-12,0.0,1.0,0.2,1.0,0.44,0,面试中
APP729994,JOB146649,CAND621902,2026-02-19,0.0,0.4,0.2,1.0,0.32,0,待处理
APP433230,JOB536753,CAND828310,2026-02-16,0.0,1.0,1.0,1.0,0.6,1,已查看
APP649501,JOB561920,CAND166267,2026-02-22,0.0,0.1,0.2,0.1,0.08,0,面试中
APP981627,JOB303235,CAND284171,2026-02-22,0.0,1.0,1.0,0.1,0.42,0,已查看
APP547466,JOB354882,CAND956269,2026-02-09,0.0,0.7,1.0,1.0,0.54,0,已查看
APP674407,JOB414098,CAND883882,2026-02-05,0.0,1.0,0.6,1.0,0.52,0,面试中
APP144692,JOB355022,CAND219492,2026-02-17,0.2,0.7,1.0,1.0,0.62,1,已录用
APP781704,JOB773561,CAND798158,2026-02-21,0.0,0.1,1.0,0.1,0.24,0,已查看
APP444186,JOB986982,CAND473139,2026-03-02,0.5,0.4,0.6,1.0,0.6,1,已查看
APP567401,JOB501035,CAND982672,2026-02-09,0.0,0.4,0.6,1.0,0.4,0,已拒绝
APP272586,JOB858885,CAND319768,2026-02-25,0.333,0.4,1.0,0.1,0.433,0,面试中
APP317664,JOB375062,CAND946797,2026-03-03,0.0,0.7,1.0,0.1,0.36,0,面试中
APP473853,JOB717286,CAND335300,2026-02-04,0.0,1.0,1.0,0.7,0.54,0,待处理
APP474961,JOB875952,CAND427966,2026-02-17,0.0,0.7,1.0,1.0,0.54,0,待处理
APP408108,JOB256675,CAND832630,2026-02-07,0.0,1.0,1.0,0.4,0.48,0,已查看
APP283314,JOB955244,CAND821003,2026-02-04,0.5,1.0,1.0,0.1,0.62,1,已拒绝
APP498830,JOB241785,CAND166267,2026-02-25,0.0,1.0,1.0,0.7,0.54,0,已查看
APP532946,JOB919656,CAND361977,2026-03-05,0.0,0.7,0.6,1.0,0.46,0,已录用
APP264992,JOB856321,CAND589065,2026-02-07,0.0,0.1,1.0,1.0,0.42,0,已查看
APP305752,JOB197895,CAND951622,2026-02-20,0.0,1.0,1.0,0.1,0.42,0,已录用
APP442923,JOB542332,CAND540062,2026-02-13,0.0,0.1,1.0,1.0,0.42,0,待处理
APP516011,JOB746874,CAND228827,2026-02-07,0.0,0.1,0.2,1.0,0.26,0,已拒绝
APP358069,JOB656561,CAND332342,2026-02-27,0.333,0.7,1.0,0.4,0.553,0,已拒绝
APP860851,JOB985994,CAND135538,2026-02-07,0.0,0.4,0.6,0.7,0.34,0,已录用
APP672553,JOB589880,CAND815882,2026-02-14,0.0,0.1,1.0,1.0,0.42,0,已查看
APP312000,JOB402224,CAND653004,2026-02-13,0.167,0.1,1.0,1.0,0.487,0,待处理
APP114341,JOB773215,CAND819011,2026-02-20,0.0,0.1,0.2,0.1,0.08,0,已查看
APP180157,JOB970181,CAND115142,2026-03-05,0.0,0.7,1.0,1.0,0.54,0,已录用
APP253958,JOB316642,CAND622704,2026-03-04,0.0,0.7,1.0,1.0,0.54,0,已录用
APP667177,JOB386208,CAND730926,2026-03-05,0.5,0.7,0.6,1.0,0.66,1,已查看
APP751958,JOB225755,CAND177902,2026-03-04,0.333,0.1,1.0,1.0,0.553,0,已录用
APP621849,JOB858885,CAND646299,2026-02-25,0.0,0.7,0.2,0.4,0.26,0,面试中
APP426558,JOB264391,CAND522554,2026-02-14,0.25,1.0,0.2,1.0,0.54,0,面试中
APP123020,JOB990654,CAND647821,2026-03-03,0.0,0.4,1.0,1.0,0.48,0,已录用
APP115999,JOB770361,CAND530977,2026-02-09,0.0,1.0,0.2,1.0,0.44,0,已录用
APP999671,JOB945116,CAND850344,2026-02-08,0.0,0.4,0.6,1.0,0.4,0,已录用
APP628005,JOB293134,CAND893624,2026-02-12,0.0,1.0,0.2,1.0,0.44,0,已录用
APP579841,JOB486473,CAND217764,2026-02-08,0.0,0.1,0.6,0.1,0.16,0,已录用
APP252796,JOB341702,CAND237380,2026-02-28,0.0,0.7,1.0,0.4,0.42,0,面试中
APP505375,JOB860206,CAND401970,2026-02-08,0.0,0.1,0.6,0.4,0.22,0,已查看
APP115361,JOB995024,CAND590474,2026-02-12,0.0,0.1,0.2,0.1,0.08,0,已录用
APP415111,JOB311910,CAND408727,2026-02-17,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP596849,JOB174654,CAND873716,2026-03-02,0.0,0.7,1.0,0.7,0.48,0,面试中
APP276883,JOB387078,CAND408964,2026-03-01,0.0,0.7,0.6,1.0,0.46,0,面试中
APP332887,JOB274463,CAND160535,2026-02-22,0.167,0.1,1.0,1.0,0.487,0,已录用
APP917575,JOB522677,CAND326073,2026-02-20,0.0,0.7,1.0,1.0,0.54,0,已拒绝
APP187384,JOB107428,CAND580783,2026-02-19,0.0,0.1,1.0,1.0,0.42,0,面试中
APP157318,JOB746780,CAND971729,2026-02-14,0.0,0.4,0.2,1.0,0.32,0,已录用
APP594738,JOB756911,CAND886230,2026-02-09,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP788332,JOB487391,CAND522032,2026-02-06,0.0,0.4,1.0,0.7,0.42,0,已查看
APP303990,JOB627942,CAND809396,2026-02-04,0.0,0.7,1.0,1.0,0.54,0,面试中
APP322860,JOB691406,CAND936458,2026-02-07,0.0,1.0,0.6,0.7,0.46,0,已查看
APP835716,JOB889847,CAND414119,2026-03-01,0.0,0.7,1.0,0.7,0.48,0,已拒绝
APP866368,JOB549286,CAND890186,2026-02-15,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP667028,JOB777423,CAND135538,2026-02-27,0.0,0.4,1.0,0.1,0.3,0,已拒绝
APP456270,JOB705158,CAND446891,2026-02-04,0.0,0.1,1.0,0.7,0.36,0,面试中
APP174040,JOB831400,CAND651727,2026-02-21,0.0,0.7,0.2,1.0,0.38,0,待处理
APP568154,JOB932761,CAND468333,2026-02-19,0.0,0.7,1.0,1.0,0.54,0,待处理
APP569736,JOB981861,CAND883882,2026-03-02,0.0,0.7,0.6,1.0,0.46,0,已查看
APP515477,JOB257171,CAND991002,2026-03-03,0.0,0.4,1.0,0.1,0.3,0,面试中
APP189902,JOB274252,CAND688464,2026-02-07,0.0,0.4,1.0,0.4,0.36,0,已拒绝
APP803920,JOB367184,CAND362843,2026-03-03,0.0,0.7,1.0,1.0,0.54,0,待处理
APP389587,JOB866940,CAND121882,2026-03-02,0.0,0.1,1.0,1.0,0.42,0,待处理
APP160958,JOB905778,CAND946085,2026-02-26,0.0,0.1,1.0,0.7,0.36,0,已录用
APP499472,JOB613269,CAND185836,2026-02-28,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP452554,JOB246390,CAND226913,2026-02-06,0.0,0.1,1.0,1.0,0.42,0,面试中
APP698575,JOB573870,CAND280576,2026-02-08,0.0,0.1,0.6,0.1,0.16,0,已查看
APP338447,JOB134693,CAND416595,2026-02-19,0.0,0.4,1.0,0.4,0.36,0,待处理
APP122234,JOB483203,CAND746872,2026-02-16,0.0,0.4,1.0,1.0,0.48,0,待处理
APP660702,JOB513124,CAND968889,2026-03-03,0.0,0.1,0.2,1.0,0.26,0,已录用
APP170824,JOB386444,CAND815882,2026-02-24,0.0,0.1,0.2,0.4,0.14,0,已录用
APP844898,JOB671232,CAND537709,2026-02-24,0.0,0.1,0.2,1.0,0.26,0,面试中
APP267957,JOB558624,CAND815882,2026-02-28,0.8,0.1,1.0,0.4,0.62,1,待处理
APP889765,JOB812605,CAND245334,2026-03-02,0.0,1.0,1.0,0.4,0.48,0,面试中
APP373462,JOB809649,CAND985978,2026-02-28,0.0,0.1,0.2,1.0,0.26,0,已录用
APP485371,JOB977333,CAND191765,2026-02-14,0.0,0.4,0.2,0.7,0.26,0,已查看
APP362001,JOB943498,CAND393264,2026-02-20,0.0,0.1,1.0,1.0,0.42,0,待处理
APP173191,JOB779677,CAND188449,2026-03-06,0.25,0.1,1.0,1.0,0.52,0,已查看
APP365702,JOB565141,CAND306653,2026-03-05,0.333,0.7,1.0,1.0,0.673,1,已录用
APP573648,JOB241728,CAND587168,2026-02-10,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP997932,JOB386960,CAND688643,2026-02-08,0.5,0.7,0.2,1.0,0.58,0,面试中
APP375106,JOB655703,CAND564035,2026-02-13,0.0,1.0,1.0,0.1,0.42,0,待处理
APP763440,JOB764555,CAND644399,2026-02-13,0.0,0.4,1.0,0.1,0.3,0,面试中
APP894160,JOB401244,CAND594181,2026-02-25,0.0,1.0,0.6,0.7,0.46,0,已查看
APP142635,JOB292908,CAND522328,2026-02-26,0.0,0.1,0.2,0.1,0.08,0,待处理
APP874950,JOB555655,CAND523250,2026-02-21,0.0,0.4,0.6,0.7,0.34,0,面试中
APP235538,JOB374989,CAND502123,2026-02-21,0.0,0.7,0.6,1.0,0.46,0,已拒绝
APP493963,JOB222913,CAND684574,2026-02-14,0.0,0.1,1.0,1.0,0.42,0,面试中
APP571447,JOB960333,CAND500158,2026-02-14,0.0,0.1,1.0,1.0,0.42,0,已查看
APP754950,JOB748253,CAND540883,2026-02-17,0.333,0.1,1.0,1.0,0.553,0,已查看
APP836712,JOB198334,CAND215508,2026-02-19,0.0,0.7,0.2,1.0,0.38,0,面试中
APP499518,JOB121567,CAND712040,2026-02-07,0.0,0.4,0.6,1.0,0.4,0,已查看
APP901659,JOB944495,CAND481582,2026-02-28,0.0,0.1,1.0,1.0,0.42,0,已录用
APP644440,JOB811715,CAND266152,2026-03-01,0.0,0.1,1.0,0.4,0.3,0,已录用
APP154601,JOB543230,CAND534156,2026-02-26,0.0,0.7,0.6,0.4,0.34,0,已查看
APP696239,JOB647219,CAND192703,2026-02-22,0.0,0.4,1.0,1.0,0.48,0,待处理
APP373238,JOB540557,CAND752516,2026-02-16,0.0,0.1,1.0,0.1,0.24,0,待处理
APP777279,JOB525555,CAND356327,2026-02-23,0.0,1.0,1.0,1.0,0.6,1,已查看
APP753930,JOB306106,CAND537958,2026-02-21,0.4,0.1,0.6,1.0,0.5,0,已拒绝
APP516685,JOB370289,CAND590474,2026-02-14,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP853965,JOB732523,CAND374803,2026-02-06,0.25,0.1,1.0,1.0,0.52,0,待处理
APP289872,JOB460620,CAND853916,2026-02-17,0.0,0.1,0.2,0.7,0.2,0,已录用
APP113935,JOB409745,CAND841423,2026-02-28,0.0,1.0,0.6,0.7,0.46,0,已录用
APP328893,JOB550231,CAND896484,2026-02-21,0.25,0.1,0.6,1.0,0.44,0,面试中
APP252509,JOB515916,CAND675116,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP396562,JOB221136,CAND112979,2026-02-04,0.0,0.1,1.0,0.1,0.24,0,已录用
APP148336,JOB434042,CAND700275,2026-02-09,0.0,0.1,1.0,0.1,0.24,0,待处理
APP945730,JOB780151,CAND529498,2026-02-15,0.0,0.1,0.2,0.1,0.08,0,面试中
APP762865,JOB512456,CAND447362,2026-02-27,0.0,0.4,1.0,1.0,0.48,0,已录用
APP774210,JOB882279,CAND554522,2026-03-03,0.0,0.7,0.2,1.0,0.38,0,已拒绝
APP281256,JOB734644,CAND735165,2026-02-28,0.25,0.1,1.0,1.0,0.52,0,已拒绝
APP466095,JOB848613,CAND815882,2026-02-14,0.0,0.1,0.2,0.1,0.08,0,已查看
APP992208,JOB304708,CAND360724,2026-03-05,0.0,0.1,1.0,0.4,0.3,0,已录用
APP446328,JOB920972,CAND327342,2026-03-06,0.0,0.7,1.0,1.0,0.54,0,已查看
APP607508,JOB359635,CAND607725,2026-02-21,0.0,0.7,1.0,0.4,0.42,0,面试中
APP666953,JOB403369,CAND842416,2026-02-14,0.0,0.1,1.0,1.0,0.42,0,已查看
APP357893,JOB977114,CAND686422,2026-02-22,0.0,0.1,0.6,1.0,0.34,0,面试中
APP316690,JOB752510,CAND644399,2026-02-26,0.0,0.1,1.0,1.0,0.42,0,面试中
APP295774,JOB683822,CAND475025,2026-02-14,0.0,0.7,1.0,1.0,0.54,0,已查看
APP803036,JOB725165,CAND448821,2026-02-04,0.0,0.7,0.2,1.0,0.38,0,面试中
APP359362,JOB333690,CAND255778,2026-02-27,0.0,0.1,1.0,0.1,0.24,0,待处理
APP422975,JOB758510,CAND893624,2026-02-13,0.0,0.4,0.6,1.0,0.4,0,已拒绝
APP612629,JOB636174,CAND734258,2026-02-10,0.0,0.7,1.0,0.1,0.36,0,已录用
APP845592,JOB810656,CAND956269,2026-02-28,0.0,0.4,1.0,0.7,0.42,0,已查看
APP718025,JOB441263,CAND296124,2026-02-17,0.0,0.1,0.2,1.0,0.26,0,面试中
APP325958,JOB844141,CAND767845,2026-02-06,0.0,0.4,1.0,1.0,0.48,0,待处理
APP359012,JOB882033,CAND996119,2026-02-25,0.0,0.1,1.0,1.0,0.42,0,已查看
APP588804,JOB441263,CAND967444,2026-02-08,0.0,1.0,1.0,1.0,0.6,1,已查看
APP685156,JOB655336,CAND191151,2026-02-15,0.0,0.1,1.0,1.0,0.42,0,已录用
APP941566,JOB998578,CAND288839,2026-02-08,0.0,0.4,1.0,1.0,0.48,0,待处理
APP621099,JOB687769,CAND565800,2026-02-28,0.167,0.7,1.0,0.7,0.547,0,已拒绝
APP947638,JOB147240,CAND389481,2026-03-02,0.0,0.1,1.0,0.1,0.24,0,已录用
APP317825,JOB438647,CAND461513,2026-02-24,0.0,0.7,0.2,1.0,0.38,0,待处理
APP806626,JOB825891,CAND193635,2026-02-07,0.0,1.0,1.0,1.0,0.6,1,已录用
APP660294,JOB463666,CAND854427,2026-02-20,0.4,0.4,1.0,1.0,0.64,1,已录用
APP120736,JOB165728,CAND831301,2026-02-10,0.0,0.4,1.0,0.1,0.3,0,已拒绝
APP625483,JOB505116,CAND947117,2026-02-25,0.0,0.7,1.0,0.4,0.42,0,已拒绝
APP624596,JOB212360,CAND522554,2026-03-02,0.25,0.7,1.0,1.0,0.64,1,待处理
APP492286,JOB840631,CAND935637,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,已录用
APP383400,JOB213304,CAND204136,2026-02-09,0.6,1.0,1.0,0.7,0.78,1,待处理
APP469364,JOB479867,CAND872418,2026-02-09,0.0,0.4,1.0,1.0,0.48,0,已录用
APP332194,JOB409583,CAND481582,2026-03-02,0.0,0.1,1.0,1.0,0.42,0,已查看
APP371871,JOB965130,CAND746872,2026-02-12,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP401689,JOB226520,CAND784190,2026-03-03,0.0,0.1,0.6,1.0,0.34,0,待处理
APP896991,JOB676255,CAND360724,2026-02-23,0.2,0.7,0.2,1.0,0.46,0,已拒绝
APP472006,JOB790964,CAND502484,2026-02-07,0.0,0.7,1.0,0.7,0.48,0,面试中
APP346080,JOB688195,CAND588212,2026-02-19,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP684705,JOB691845,CAND484349,2026-02-17,0.0,0.4,0.2,0.1,0.14,0,面试中
APP575887,JOB210258,CAND688775,2026-02-25,0.0,0.4,1.0,0.1,0.3,0,已拒绝
APP706589,JOB403537,CAND489909,2026-02-11,0.333,0.7,1.0,1.0,0.673,1,已录用
APP685532,JOB452960,CAND528352,2026-02-09,0.0,0.1,1.0,1.0,0.42,0,已录用
APP549967,JOB425860,CAND913988,2026-02-04,0.0,0.1,0.6,1.0,0.34,0,已录用
APP490947,JOB549350,CAND467121,2026-02-19,0.0,0.1,0.6,0.7,0.28,0,已录用
APP374666,JOB396894,CAND723898,2026-02-08,0.333,0.1,1.0,0.4,0.433,0,已录用
APP939282,JOB223375,CAND932727,2026-02-08,0.0,0.1,1.0,1.0,0.42,0,已查看
APP994446,JOB760965,CAND623832,2026-03-05,0.0,0.1,1.0,1.0,0.42,0,已查看
APP973453,JOB106345,CAND842416,2026-02-10,0.0,0.7,1.0,0.7,0.48,0,已拒绝
APP826737,JOB739418,CAND499028,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,面试中
APP973366,JOB277717,CAND676397,2026-02-12,0.333,0.7,1.0,0.7,0.613,1,面试中
APP864956,JOB710732,CAND457789,2026-03-03,0.0,0.7,1.0,1.0,0.54,0,面试中
APP743406,JOB681898,CAND126541,2026-02-22,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP722495,JOB360934,CAND676070,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP847267,JOB614661,CAND541059,2026-02-26,0.0,0.1,0.6,1.0,0.34,0,待处理
APP375476,JOB768438,CAND875847,2026-02-11,0.0,0.1,1.0,1.0,0.42,0,面试中
APP991628,JOB557154,CAND287614,2026-02-07,0.0,0.1,1.0,0.1,0.24,0,待处理
APP692062,JOB986946,CAND580600,2026-03-02,0.0,0.4,0.2,0.4,0.2,0,已录用
APP939083,JOB986527,CAND260886,2026-02-04,0.2,0.7,1.0,1.0,0.62,1,已查看
APP728180,JOB284678,CAND523064,2026-02-19,0.0,0.1,0.2,1.0,0.26,0,已拒绝
APP405156,JOB714077,CAND147568,2026-02-12,0.0,0.7,1.0,0.7,0.48,0,已拒绝
APP388417,JOB968439,CAND607085,2026-03-04,0.0,0.7,1.0,1.0,0.54,0,已录用
APP464745,JOB440770,CAND220479,2026-03-03,0.0,0.4,0.6,1.0,0.4,0,面试中
APP759300,JOB885278,CAND290673,2026-02-15,0.0,0.1,1.0,1.0,0.42,0,待处理
APP133322,JOB133796,CAND106353,2026-02-14,0.0,0.7,1.0,0.4,0.42,0,已拒绝
APP859726,JOB500019,CAND353715,2026-03-03,0.0,1.0,1.0,1.0,0.6,1,已拒绝
APP875509,JOB241785,CAND765362,2026-02-07,0.0,0.7,1.0,1.0,0.54,0,已录用
APP466508,JOB594392,CAND790601,2026-03-03,0.0,0.4,1.0,0.4,0.36,0,已拒绝
APP842575,JOB271146,CAND138034,2026-02-05,0.0,1.0,1.0,1.0,0.6,1,已录用
APP966067,JOB656553,CAND778889,2026-02-08,0.0,0.1,0.2,0.4,0.14,0,已拒绝
APP381499,JOB461172,CAND751242,2026-02-16,0.0,0.7,0.2,1.0,0.38,0,已查看
APP187675,JOB997250,CAND403798,2026-02-09,0.0,0.7,1.0,1.0,0.54,0,已拒绝
APP145368,JOB591753,CAND603546,2026-02-15,0.0,0.7,0.6,1.0,0.46,0,待处理
APP229515,JOB741682,CAND383010,2026-02-17,0.667,1.0,1.0,0.7,0.807,1,面试中
APP934015,JOB938429,CAND821003,2026-02-18,0.0,0.7,1.0,0.1,0.36,0,面试中
APP881373,JOB516302,CAND587788,2026-02-11,0.0,0.1,0.6,1.0,0.34,0,已查看
APP838943,JOB390884,CAND448371,2026-02-14,0.0,0.4,1.0,1.0,0.48,0,已查看
APP532780,JOB143357,CAND329808,2026-02-07,0.0,1.0,0.2,0.1,0.26,0,已录用
APP331102,JOB118879,CAND356589,2026-03-05,0.0,0.4,0.2,1.0,0.32,0,已查看
APP453073,JOB413832,CAND194518,2026-02-05,0.0,0.4,0.6,1.0,0.4,0,面试中
APP312614,JOB649303,CAND434050,2026-02-07,0.0,0.1,0.6,0.1,0.16,0,面试中
APP852398,JOB940998,CAND945607,2026-02-13,0.2,0.7,1.0,1.0,0.62,1,已查看
APP616176,JOB199807,CAND275844,2026-02-16,0.0,0.4,1.0,1.0,0.48,0,面试中
APP765856,JOB441071,CAND794359,2026-02-07,0.0,0.1,1.0,0.1,0.24,0,已拒绝
