job_id,job_title,job_category,company_name,company_size,company_type,city,education,experience,salary_min,salary_max,salary_avg,skills,job_description,requirements,publish_date,views,applications
JOB536071,出纳,职能,小米,100-499人,金融,长沙,硕士,10年以上,15078,24501,19789,"组织管理,Excel,沟通协调,招聘,绩效考核,培训","负责出纳相关工作
协助部门完成日常管理工作
完成上级交办的其他任务","工作认真负责，细致耐心
具备良好的沟通协调能力
熟练使用办公软件
10年以上以上相关工作经验",2026-02-27,4301,91
JOB195615,交互设计,设计,宁德时代,100-499人,零售,北京,硕士,5-10年,29545,48011,38778,"Adobe XD,Photoshop,C4D,3D Max","与产品、开发团队协作
制作设计稿和交互原型
负责交互设计相关的设计工作","具备良好的沟通理解能力
熟练使用设计软件和工具
有优秀作品集者优先
硕士及以上学历，设计相关专业优先",2026-03-02,2882,125
JOB923547,法务专员,职能,华为,20-99人,零售,重庆,硕士,应届生,3821,6209,5015,"培训,PPT,组织管理,沟通协调","协调各部门之间的沟通
协助部门完成日常管理工作
完成上级交办的其他任务","具备良好的沟通协调能力
有相关行业经验者优先
工作认真负责，细致耐心
应届生以上相关工作经验",2026-02-14,197,68
JOB814029,数据工程师,技术,华为,100-499人,制造业,苏州,硕士,10年以上,36134,58718,47426,"Jenkins,Git,React,Django,PyTorch,Kubernetes","参与技术方案评审，解决技术难题
持续优化系统性能和用户体验
编写高质量、可维护的代码","10年以上以上相关工作经验
具备良好的沟通能力和团队协作精神
硕士及以上学历，计算机相关专业优先
有大型项目经验者优先",2026-02-24,759,109
JOB311352,平面设计,设计,云从科技,500-999人,其他,武汉,博士,1-3年,14183,23048,18615,"Photoshop,Adobe XD,3D Max,C4D,After Effects","与产品、开发团队协作
根据需求进行创意设计和视觉表现
持续优化设计质量和用户体验","有优秀作品集者优先
1-3年以上设计经验
具备良好的沟通理解能力
具备良好的审美能力和创意思维",2026-02-04,1012,132
JOB509122,用户运营,运营,京东,100-499人,零售,北京,本科,5-10年,15743,25583,20663,"社群运营,内容策划,新媒体,用户增长,SEO","维护用户关系，提升用户活跃度
分析运营数据，优化运营效果
制定运营策略和执行计划","具备数据分析能力和运营思维
本科及以上学历
有成功运营案例者优先
熟悉新媒体运营和内容策划",2026-02-18,2400,148
JOB415361,测试工程师,技术,华为,1000-9999人,医疗,杭州,不限,1-3年,10425,16941,13683,"NumPy,Kubernetes,Python,React,分布式系统","持续优化系统性能和用户体验
参与需求分析、系统设计、编码实现和测试
参与技术方案评审，解决技术难题","不限及以上学历，计算机相关专业优先
有大型项目经验者优先
熟悉相关技术栈和开发工具
1-3年以上相关工作经验",2026-02-06,4286,167
JOB525861,用户研究,产品,字节跳动,100-499人,能源,苏州,本科,10年以上,22479,36529,29504,"数据分析,产品设计,Axure,PRD文档,原型设计","进行用户调研和需求分析
编写产品需求文档（PRD）
协调开发、设计、测试等团队资源","有相关行业产品经验者优先
本科及以上学历
熟练使用Axure、Figma等设计工具
10年以上以上产品经理经验",2026-02-15,1668,25
JOB558788,用户研究,产品,宁德时代,10000人以上,制造业,青岛,大专,应届生,3608,5864,4736,"数据分析,需求分析,用户研究,产品设计,原型设计","协调开发、设计、测试等团队资源
跟踪产品上线后的数据表现
负责用户研究的产品规划和设计","应届生以上产品经理经验
熟练使用Axure、Figma等设计工具
具备良好的产品思维和用户洞察力
大专及以上学历",2026-02-18,4486,187
JOB738252,UI设计,设计,平安科技,20-99人,物流,成都,硕士,10年以上,30746,49962,40354,"Illustrator,Figma,3D Max,C4D,Photoshop,Sketch","与产品、开发团队协作
制作设计稿和交互原型
负责UI设计相关的设计工作","硕士及以上学历，设计相关专业优先
具备良好的沟通理解能力
熟练使用设计软件和工具
10年以上以上设计经验",2026-02-14,2580,185
JOB597834,UX设计师,产品,中兴通讯,1000-9999人,零售,深圳,大专,5-10年,19000,30876,24938,"用户研究,Axure,原型设计,数据分析,Figma","负责UX设计师的产品规划和设计
协调开发、设计、测试等团队资源
跟踪产品上线后的数据表现","具备优秀的沟通协调能力
具备良好的产品思维和用户洞察力
有相关行业产品经验者优先
熟练使用Axure、Figma等设计工具",2026-02-11,4257,176
JOB300081,用户运营,运营,优酷,10000人以上,医疗,长沙,硕士,5-10年,16157,26255,21206,"SEM,新媒体,数据分析,SEO","负责用户运营相关的运营工作
维护用户关系，提升用户活跃度
分析运营数据，优化运营效果","具备数据分析能力和运营思维
熟悉新媒体运营和内容策划
有成功运营案例者优先
硕士及以上学历",2026-02-19,3818,18
JOB188545,财务专员,职能,依图科技,500-999人,其他,郑州,博士,1-3年,8794,14290,11542,"招聘,沟通协调,绩效考核","协助部门完成日常管理工作
协调各部门之间的沟通
整理和归档相关文件资料","1-3年以上相关工作经验
博士及以上学历
工作认真负责，细致耐心
具备良好的沟通协调能力",2026-02-24,2187,106
JOB349729,数据分析师,技术,海康威视,0-20人,房地产,重庆,硕士,不限,7864,12780,10322,"Scikit-learn,Redis,TensorFlow,数据结构,Spring Boot,Vue","参与需求分析、系统设计、编码实现和测试
参与技术方案评审，解决技术难题
持续优化系统性能和用户体验","具备良好的编程基础和算法能力
具备良好的沟通能力和团队协作精神
不限以上相关工作经验
有大型项目经验者优先",2026-02-18,1751,190
JOB940998,产品总监,产品,中通,20-99人,教育,天津,大专,3-5年,9788,15906,12847,"Figma,PRD文档,原型设计,数据分析,需求分析","跟踪产品上线后的数据表现
进行用户调研和需求分析
编写产品需求文档（PRD）","大专及以上学历
熟练使用Axure、Figma等设计工具
具备优秀的沟通协调能力
3-5年以上产品经理经验",2026-02-24,1800,71
JOB624284,UI设计,设计,顺丰,0-20人,互联网,青岛,大专,应届生,4104,6669,5386,"Illustrator,Photoshop,C4D,3D Max","根据需求进行创意设计和视觉表现
持续优化设计质量和用户体验
制作设计稿和交互原型","熟练使用设计软件和工具
有优秀作品集者优先
具备良好的沟通理解能力
大专及以上学历，设计相关专业优先",2026-02-20,4693,8
JOB632812,出纳,职能,当当网,10000人以上,其他,郑州,博士,3-5年,12968,21073,17020,"沟通协调,培训,薪酬管理","协调各部门之间的沟通
完成上级交办的其他任务
协助部门完成日常管理工作","博士及以上学历
3-5年以上相关工作经验
具备良好的沟通协调能力
有相关行业经验者优先",2026-02-23,611,199
JOB189208,产品总监,产品,旷视科技,20-99人,零售,郑州,不限,应届生,4326,7031,5678,"PRD文档,原型设计,Figma,需求分析","协调开发、设计、测试等团队资源
负责产品总监的产品规划和设计
编写产品需求文档（PRD）","熟练使用Axure、Figma等设计工具
有相关行业产品经验者优先
具备优秀的沟通协调能力
不限及以上学历",2026-02-22,1469,78
JOB242918,动效设计师,设计,比亚迪,0-20人,金融,长沙,本科,1-3年,6112,9933,8022,"After Effects,3D Max,Photoshop","负责动效设计师相关的设计工作
与产品、开发团队协作
根据需求进行创意设计和视觉表现","具备良好的审美能力和创意思维
有优秀作品集者优先
熟练使用设计软件和工具
本科及以上学历，设计相关专业优先",2026-02-17,1910,80
JOB686281,品牌经理,市场,平安科技,0-20人,物流,苏州,大专,5-10年,14012,22770,18391,"品牌推广,市场调研,渠道拓展,BD","负责品牌经理相关的市场推广工作
拓展市场渠道和合作伙伴
组织市场活动和品牌宣传","5-10年以上市场推广经验
具备市场策划和执行能力
熟悉各类营销渠道和推广方式
有相关行业资源者优先",2026-03-01,944,130
JOB400646,测试工程师,技术,商汤科技,0-20人,制造业,北京,本科,5-10年,21917,35615,28766,"Kubernetes,MySQL,深度学习","参与技术方案评审，解决技术难题
持续优化系统性能和用户体验
编写高质量、可维护的代码","有大型项目经验者优先
具备良好的沟通能力和团队协作精神
5-10年以上相关工作经验
本科及以上学历，计算机相关专业优先",2026-02-15,3818,177
JOB302033,行政专员,职能,字节跳动,20-99人,能源,南京,不限,5-10年,10131,16464,13297,"沟通协调,培训,绩效考核,PPT,Excel","负责行政专员相关工作
完成上级交办的其他任务
协调各部门之间的沟通","不限及以上学历
工作认真负责，细致耐心
有相关行业经验者优先
5-10年以上相关工作经验",2026-02-05,4950,188
JOB718354,运营经理,运营,顺丰,100-499人,医疗,成都,本科,3-5年,8879,14428,11653,"用户增长,SEO,社群运营","策划和执行线上线下活动
分析运营数据，优化运营效果
制定运营策略和执行计划","具备良好的文案写作能力
熟悉新媒体运营和内容策划
本科及以上学历
3-5年以上运营经验",2026-02-09,2475,70
JOB478355,法务专员,职能,360,100-499人,教育,苏州,不限,应届生,4289,6969,5629,"招聘,培训,组织管理","协助部门完成日常管理工作
协调各部门之间的沟通
负责法务专员相关工作","有相关行业经验者优先
熟练使用办公软件
不限及以上学历
工作认真负责，细致耐心",2026-02-08,3618,10
JOB988834,运营经理,运营,阿里巴巴,0-20人,制造业,上海,本科,应届生,7129,11586,9357,"SEM,社群运营,活动策划,数据分析,用户增长,内容策划","负责运营经理相关的运营工作
维护用户关系，提升用户活跃度
分析运营数据，优化运营效果","具备数据分析能力和运营思维
具备良好的文案写作能力
熟悉新媒体运营和内容策划
应届生以上运营经验",2026-02-25,1536,93
JOB810630,活动运营,运营,网易,20-99人,教育,武汉,不限,5-10年,11902,19341,15621,"新媒体,SEO,数据分析","分析运营数据，优化运营效果
负责活动运营相关的运营工作
制定运营策略和执行计划","不限及以上学历
有成功运营案例者优先
具备数据分析能力和运营思维
5-10年以上运营经验",2026-02-19,1859,158
JOB867683,交互设计,产品,字节跳动,500-999人,互联网,广州,博士,10年以上,50579,82191,66385,"Figma,用户研究,PRD文档,Axure,需求分析,原型设计","进行用户调研和需求分析
编写产品需求文档（PRD）
协调开发、设计、测试等团队资源","有相关行业产品经验者优先
10年以上以上产品经理经验
具备良好的产品思维和用户洞察力
博士及以上学历",2026-02-20,3084,167
JOB245486,全栈开发工程师,技术,字节跳动,100-499人,能源,南京,博士,应届生,11806,19184,15495,"NumPy,Java,Pandas,Spark","参与技术方案评审，解决技术难题
持续优化系统性能和用户体验
负责全栈开发工程师相关的系统设计和开发工作","熟悉相关技术栈和开发工具
应届生以上相关工作经验
具备良好的沟通能力和团队协作精神
有大型项目经验者优先",2026-02-24,1847,144
JOB265275,销售经理,市场,大疆创新,20-99人,教育,重庆,硕士,1-3年,9562,15539,12550,"营销策划,市场调研,渠道拓展,公关,品牌推广,BD","制定市场推广策略和计划
拓展市场渠道和合作伙伴
组织市场活动和品牌宣传","1-3年以上市场推广经验
熟悉各类营销渠道和推广方式
有相关行业资源者优先
具备市场策划和执行能力",2026-02-13,1221,64
JOB998462,Python开发工程师,技术,大华股份,500-999人,零售,杭州,博士,3-5年,30367,49346,39856,"Django,机器学习,Python","持续优化系统性能和用户体验
编写高质量、可维护的代码
参与技术方案评审，解决技术难题","具备良好的编程基础和算法能力
博士及以上学历，计算机相关专业优先
有大型项目经验者优先
熟悉相关技术栈和开发工具",2026-03-01,605,59
